11/05/2024	
Pattern groups for guesses from the Large Vocabulary words list (14,855 words) into Wordlebot’s Classic Solutions list (2,309 words)										
qty = qty of possible remaining words groups, i.e. the number of different clue patterns for the guess
ent = remaining words groups entropy in bits (powers of 2)
min, max = minimum and maximum group sizes amongst the number of different clue patterns for the guess
ave = average group size, i.e. # solutions / # groups
exp = expected group size, i.e. sum of each group size * expectation for that group 
p2 = group size population variance

sorted by entropy

guess	qty	ent     min     max     ave     exp     p2
natal	88	4.579	1	463	26.239	182.23	4093.11
frond	99	4.579	1	555	23.323	209.21	4335.57
yente	82	4.579	1	418	28.159	169.20	3971.43
pluke	95	4.579	1	488	24.305	197.75	4215.52
purty	95	4.579	1	499	24.305	203.95	4366.38
nomad	97	4.579	1	461	23.804	193.43	4037.79
unket	84	4.579	1	396	27.488	167.67	3853.44
liana	90	4.579	1	497	25.656	183.40	4047.07
vomer	94	4.579	1	437	24.564	184.97	3940.14
trout	96	4.579	1	540	24.052	200.43	4242.24
filon	95	4.579	1	538	24.305	202.28	4325.83
prims	94	4.579	1	495	24.564	192.73	4130.93
decoy	92	4.578	1	398	25.098	175.05	3763.54
toted	88	4.578	1	456	26.239	186.89	4215.30
oasal	84	4.578	1	431	27.488	170.93	3943.01
world	107	4.578	1	488	21.579	196.65	3777.87
pisco	95	4.578	1	483	24.305	192.91	4098.04
glaze	87	4.578	1	428	26.540	176.06	3968.34
chins	92	4.578	1	610	25.098	224.04	4992.96
coyau	75	4.577	1	367	30.787	168.98	4254.51
pasch	98	4.577	1	576	23.561	220.07	4630.02
lingo	98	4.577	1	510	23.561	198.42	4119.94
coact	88	4.577	1	482	26.239	185.61	4181.70
nemic	89	4.577	1	392	25.944	174.98	3866.55
nacho	84	4.577	1	435	27.488	175.57	4070.51
bayts	84	4.577	1	465	27.488	180.41	4203.54
match	101	4.577	1	586	22.861	221.40	4538.93
runds	91	4.577	1	424	25.374	183.35	4008.43
roary	92	4.576	1	420	25.098	168.53	3599.74
loups	89	4.576	1	530	25.944	196.02	4412.50
moped	90	4.576	1	479	25.656	199.48	4459.47
adred	78	4.576	1	408	29.603	168.48	4111.06
blurs	96	4.576	1	409	24.052	185.40	3880.78
tifos	88	4.576	1	484	26.239	184.65	4156.39
pogey	91	4.576	1	400	25.374	183.48	4011.66
pring	93	4.575	1	537	24.828	206.76	4517.11
unrip	87	4.575	1	463	26.540	181.99	4125.56
hylas	86	4.575	1	439	26.849	175.76	3997.99
clews	87	4.575	1	406	26.540	179.44	4057.95
miaou	79	4.575	1	275	29.228	152.28	3596.63
fayed	87	4.575	1	383	26.540	173.24	3893.47
stonk	88	4.575	1	549	26.239	206.02	4717.16
opsin	101	4.575	1	487	22.861	191.54	3856.14
proms	89	4.575	1	517	25.944	197.36	4447.29
caulk	102	4.575	1	566	22.637	212.90	4306.96
reges	91	4.575	1	474	25.374	186.42	4086.41
spang	87	4.575	1	515	26.540	194.07	4446.32
oupas	79	4.574	1	360	29.228	171.94	4171.26
gambe	92	4.574	1	439	25.098	187.17	4067.68
glams	94	4.574	1	507	24.564	194.34	4170.25
curer	97	4.574	1	472	23.804	193.16	4031.46
pucan	90	4.574	1	501	25.656	200.07	4474.65
facts	86	4.574	1	482	26.849	182.26	4172.73
genom	95	4.573	1	428	24.305	192.72	4093.26
hotte	98	4.573	1	436	23.561	185.82	3823.10
hawed	89	4.573	1	410	25.944	176.21	3898.57
kinas	84	4.573	1	444	27.488	180.34	4201.49
caums	94	4.573	1	511	24.564	198.14	4263.78
fonts	90	4.573	1	538	25.656	197.52	4409.20
stulm	94	4.573	1	541	24.564	207.53	4494.31
dicts	83	4.573	1	508	27.819	186.27	4407.91
gurns	95	4.572	1	477	24.305	203.04	4344.23
sahib	78	4.572	1	425	29.603	168.57	4113.91
rubio	96	4.572	1	416	24.052	179.04	3727.76
ymolt	81	4.572	1	490	28.506	182.44	4388.00
frags	86	4.572	1	435	26.849	176.52	4018.55
pervo	91	4.572	1	433	25.374	180.98	3948.19
demoi	89	4.572	1	330	25.944	169.24	3717.60
amove	84	4.571	1	310	27.488	162.91	3722.46
salis	84	4.571	1	449	27.488	174.30	4035.65
gluts	91	4.571	1	534	25.374	202.07	4483.44
torts	94	4.571	1	494	24.564	192.26	4119.33
fetus	89	4.571	1	431	25.944	181.51	4036.05
rider	99	4.571	1	461	23.323	189.65	3879.33
muton	99	4.571	1	558	23.323	210.81	4372.74
chief	95	4.571	1	473	24.305	201.10	4296.93
bouts	101	4.570	1	563	22.861	210.05	4279.33
plank	104	4.570	1	543	22.202	205.68	4073.55
tarty	99	4.570	1	445	23.323	183.20	3728.74
evils	85	4.570	1	383	27.165	173.78	3982.63
devas	82	4.570	1	382	28.159	168.20	3943.26
rorts	85	4.570	1	494	27.165	186.14	4318.56
tokay	80	4.570	1	412	28.863	170.74	4094.92
weise	90	4.569	1	517	25.656	192.92	4291.36
botew	87	4.569	1	437	26.540	185.39	4215.79
kerne	83	4.569	1	524	27.819	192.07	4569.35
rakus	73	4.569	1	391	31.630	164.20	4193.22
lyams	90	4.569	1	490	25.656	186.73	4132.47
warps	88	4.569	1	459	26.239	181.81	4081.91
befit	95	4.568	1	456	24.305	191.73	4069.39
spiny	97	4.568	1	606	23.804	220.03	4671.00
lupin	95	4.568	1	558	24.305	206.28	4423.03
tenon	81	4.568	1	396	28.506	173.18	4124.03
ludos	83	4.568	1	485	27.819	186.80	4422.61
gatch	86	4.568	1	543	26.849	204.63	4773.31
veldt	88	4.568	1	435	26.239	180.63	4051.09
yowie	63	4.568	1	305	36.651	146.07	4010.16
knead	88	4.567	1	376	26.239	176.52	3943.27
sheva	84	4.567	1	360	27.488	179.52	4179.20
tozes	65	4.567	1	362	35.523	156.47	4296.25
maths	90	4.567	1	534	25.656	197.40	4406.14
kauri	70	4.567	1	294	32.986	149.17	3832.47
sains	80	4.567	1	478	28.863	183.77	4471.09
pouke	86	4.567	1	393	26.849	181.70	4157.57
snars	74	4.567	1	408	31.203	170.35	4341.81
unity	86	4.567	1	527	26.849	193.14	4464.69
clamp	98	4.566	1	594	23.561	219.28	4611.49
suede	88	4.566	1	545	26.239	204.84	4686.34
handi	88	4.566	1	453	26.239	182.35	4096.20
nenta	79	4.566	1	342	29.228	159.50	3807.69
sisal	85	4.566	1	449	27.165	181.94	4204.37
meers	89	4.566	1	474	25.944	190.70	4274.41
bulge	103	4.566	1	501	22.417	207.04	4138.77
tawny	90	4.566	1	488	25.656	190.84	4238.00
pursy	105	4.566	1	529	21.990	215.97	4265.72
tanto	93	4.566	1	452	24.828	183.49	3939.33
titan	96	4.566	1	487	24.052	195.72	4128.95
gamin	107	4.566	1	524	21.579	211.95	4108.04
unlap	84	4.566	1	427	27.488	177.23	4116.04
nexal	85	4.565	1	352	27.165	160.60	3624.80
tirrs	80	4.565	1	489	28.863	185.19	4511.99
virls	86	4.565	1	364	26.849	168.31	3798.06
lofts	89	4.565	1	469	25.944	181.25	4029.33
geasa	80	4.565	1	403	28.863	175.65	4236.52
kerel	82	4.565	1	483	28.159	185.41	4427.99
pruny	98	4.565	1	523	23.561	202.13	4207.27
spahi	82	4.565	1	438	28.159	186.37	4455.08
wadge	89	4.565	1	461	25.944	188.87	4226.97
minke	91	4.564	1	460	25.374	192.40	4238.12
boyla	95	4.564	1	445	24.305	190.01	4027.41
lises	78	4.564	1	394	29.603	163.60	3966.60
psalm	92	4.564	1	519	25.098	197.07	4316.07
depth	88	4.564	1	471	26.239	191.40	4333.50
pasar	92	4.564	1	516	25.098	194.43	4249.81
reeds	88	4.564	1	467	26.239	187.93	4242.57
toros	93	4.564	1	494	24.828	194.49	4212.40
cebid	96	4.564	1	461	24.052	198.48	4195.47
fours	90	4.564	1	485	25.656	193.21	4298.83
ledes	87	4.564	1	485	26.540	188.51	4298.82
sewer	96	4.563	1	529	24.052	198.95	4206.78
rodeo	91	4.563	1	479	25.374	193.36	4262.34
gaths	82	4.563	1	502	28.159	186.40	4455.94
bogue	102	4.563	1	434	22.637	197.30	3953.86
smerk	89	4.563	1	419	25.944	181.78	4043.00
garum	101	4.563	1	467	22.861	192.04	3867.74
hyens	87	4.563	1	417	26.540	176.97	3992.48
evict	86	4.563	1	429	26.849	190.51	4393.99
gleys	79	4.563	1	370	29.228	168.39	4067.32
decaf	90	4.563	1	392	25.656	179.23	3940.14
ycled	79	4.562	1	389	29.228	167.70	4047.21
gwine	100	4.562	1	522	23.090	211.17	4342.70
barbe	85	4.562	1	430	27.165	167.46	3811.01
serve	98	4.562	1	544	23.561	202.90	4225.49
corks	93	4.562	1	500	24.828	201.45	4385.13
hydel	84	4.562	1	401	27.488	173.12	4003.18
flory	93	4.562	1	448	24.828	188.67	4067.86
bardy	102	4.562	1	495	22.637	200.38	4023.70
theow	92	4.561	1	421	25.098	194.10	4241.70
slick	96	4.561	1	579	24.052	213.79	4563.65
pilus	89	4.561	1	536	25.944	200.36	4524.95
blive	90	4.561	1	504	25.656	198.19	4426.47
doven	101	4.561	1	476	22.861	203.01	4118.52
mulai	89	4.561	1	370	25.944	179.33	3979.54
mulct	95	4.561	1	576	24.305	218.32	4715.60
month	102	4.561	1	589	22.637	217.45	4410.07
sents	73	4.561	1	437	31.630	177.94	4627.77
verte	93	4.561	1	542	24.828	203.42	4434.14
fiend	96	4.560	1	489	24.052	213.63	4559.86
boeps	82	4.560	1	384	28.159	177.52	4205.87
lived	100	4.560	1	485	23.090	196.18	3996.62
owled	98	4.560	1	419	23.561	187.15	3854.41
varus	87	4.560	1	391	26.540	165.78	3695.47
tulps	93	4.560	1	556	24.828	207.06	4524.51
choke	88	4.560	1	445	26.239	199.49	4545.95
gorps	93	4.560	1	491	24.828	193.88	4197.33
axels	71	4.560	1	338	32.521	160.18	4151.63
dorje	81	4.559	1	472	28.506	179.16	4294.67
elchi	85	4.559	1	384	27.165	173.69	3980.35
laugh	92	4.559	1	513	25.098	196.64	4305.37
anvil	106	4.559	1	468	21.783	193.98	3750.96
culty	95	4.559	1	517	24.305	198.64	4237.26
arsis	76	4.559	1	348	30.382	157.10	3850.05
favel	90	4.559	1	449	25.656	184.49	4074.96
steme	87	4.559	1	513	26.540	197.37	4533.81
fleer	100	4.558	1	495	23.090	199.92	4083.02
besaw	87	4.558	1	375	26.540	173.20	3892.36
japer	77	4.558	1	393	29.987	159.35	3879.18
oxter	85	4.558	1	373	27.165	157.08	3528.98
haulm	89	4.558	1	517	25.944	196.03	4412.73
uveal	82	4.558	1	313	28.159	165.83	3876.62
brods	97	4.558	1	492	23.804	195.04	4076.05
wilts	89	4.558	1	506	25.944	191.09	4284.61
pinda	98	4.558	1	471	23.561	207.64	4337.08
miyas	82	4.558	1	405	28.159	173.57	4094.60
chark	101	4.557	1	532	22.861	221.14	4532.99
cling	90	4.557	1	589	25.656	213.85	4828.31
lawsy	88	4.557	1	517	26.239	194.17	4406.30
runch	97	4.557	1	531	23.804	215.85	4571.54
blaud	103	4.557	1	558	22.417	212.64	4264.40
touze	76	4.557	1	372	30.382	165.37	4101.16
blays	81	4.556	1	501	28.506	189.19	4580.60
wides	88	4.556	1	429	26.239	182.93	4111.36
swayl	82	4.556	1	517	28.159	191.59	4601.99
cheba	90	4.556	1	380	25.656	190.80	4236.83
blahs	88	4.556	1	495	26.239	190.41	4307.64
sedum	92	4.556	1	463	25.098	191.34	4172.39
birdo	102	4.556	1	502	22.637	197.22	3952.11
antra	89	4.555	1	407	25.944	171.40	3773.63
mazet	79	4.555	1	398	29.228	166.35	4007.72
incut	95	4.555	1	532	24.305	197.74	4215.43
puker	86	4.555	1	452	26.849	188.33	4335.64
extra	79	4.555	1	329	29.228	151.88	3584.78
wrang	91	4.555	1	486	25.374	190.09	4179.46
milty	101	4.555	1	505	22.861	197.80	3999.45
pasmo	93	4.555	1	464	24.828	190.42	4111.33
lovey	97	4.555	1	361	23.804	173.21	3556.40
oubit	99	4.555	1	471	23.323	196.12	4030.16
parki	85	4.555	1	390	27.165	171.58	3923.06
stink	97	4.555	1	581	23.804	216.93	4597.13
radgy	100	4.554	1	479	23.090	198.63	4053.30
spelk	98	4.554	1	472	23.561	205.46	4285.76
mends	87	4.554	1	404	26.540	175.71	3959.05
cowed	93	4.554	1	462	24.828	196.23	4255.60
gyans	89	4.554	1	484	25.944	190.04	4257.33
etyma	82	4.554	1	388	28.159	168.16	3942.13
hilus	79	4.553	1	493	29.228	186.11	4585.32
tasto	91	4.553	1	442	25.374	181.49	3961.14
emote	80	4.553	1	445	28.863	173.82	4183.97
feods	82	4.553	1	379	28.159	173.29	4086.69
diebs	85	4.553	1	396	27.165	180.10	4154.42
bused	92	4.553	1	471	25.098	193.74	4232.46
dreck	85	4.553	1	484	27.165	198.01	4641.03
phots	98	4.553	1	613	23.561	228.00	4816.78
ferms	83	4.553	1	414	27.819	176.27	4129.83
vardo	94	4.553	1	445	24.564	181.86	3863.80
veily	87	4.553	1	407	26.540	184.13	4182.36
parvo	92	4.552	1	440	25.098	181.52	3925.98
unpot	88	4.552	1	530	26.239	198.37	4516.43
grips	88	4.552	1	488	26.239	192.99	4375.39
wayed	90	4.552	1	396	25.656	178.36	3917.63
thyme	81	4.552	1	398	28.506	174.85	4171.78
culpa	90	4.552	1	503	25.656	203.09	4552.23
sight	94	4.552	1	615	24.564	220.34	4809.10
mbars	86	4.552	1	433	26.849	181.93	4163.66
spaes	81	4.552	1	417	28.506	177.49	4246.87
sooey	77	4.552	1	378	29.987	174.39	4330.22
basse	84	4.552	1	422	27.488	177.45	4122.25
child	94	4.551	1	616	24.564	227.80	4992.29
muiry	94	4.551	1	493	24.564	197.71	4253.18
filos	94	4.551	1	451	24.564	182.22	3872.76
omlah	85	4.551	1	435	27.165	184.91	4285.01
orbic	87	4.551	1	461	26.540	181.57	4114.62
whaur	84	4.551	1	436	27.488	180.31	4200.77
bourd	106	4.551	1	602	21.783	230.01	4535.79
howes	85	4.551	1	395	27.165	180.29	4159.53
ixtle	81	4.551	1	385	28.506	158.87	3716.18
famed	89	4.551	1	438	25.944	184.15	4104.50
salix	81	4.551	1	443	28.506	171.67	4080.94
nutsy	95	4.551	1	540	24.305	200.54	4283.52
dhoti	85	4.551	1	508	27.165	194.39	4542.75
krays	74	4.551	1	413	31.203	167.18	4242.81
denes	86	4.550	1	506	26.849	194.90	4511.92
sampi	83	4.550	1	463	27.819	190.82	4534.68
ralli	82	4.550	1	341	28.159	162.89	3793.91
rossa	78	4.550	1	380	29.603	168.36	4107.52
devil	103	4.550	1	485	22.417	201.76	4020.30
looed	84	4.550	1	461	27.488	193.94	4575.58
slues	85	4.549	1	458	27.165	184.01	4260.63
phobe	81	4.549	1	442	28.506	185.55	4476.62
apods	80	4.549	1	396	28.863	175.95	4245.19
being	92	4.549	1	493	25.098	205.28	4522.07
stilt	88	4.549	1	569	26.239	210.44	4833.16
typed	86	4.549	1	421	26.849	179.05	4086.31
maize	76	4.549	1	347	30.382	157.50	3862.05
chasm	101	4.549	1	582	22.861	225.86	4640.75
blocs	93	4.549	1	511	24.828	201.10	4376.57
shako	89	4.549	1	461	25.944	194.48	4372.35
movie	88	4.549	1	369	26.239	177.85	3978.00
sumac	95	4.549	1	511	24.305	201.75	4312.82
synod	90	4.549	1	545	25.656	199.68	4464.80
smorg	85	4.549	1	496	27.165	191.73	4470.37
pridy	100	4.549	1	565	23.090	217.52	4489.36
yelms	79	4.549	1	364	29.228	170.80	4137.97
tacit	93	4.549	1	506	24.828	200.45	4360.38
cozie	72	4.549	1	342	32.069	164.14	4235.31
balds	95	4.549	1	482	24.305	188.66	3994.59
ahing	91	4.549	1	482	25.374	200.43	4441.79
techy	89	4.548	1	417	25.944	184.68	4118.32
ovist	90	4.548	1	499	25.656	192.14	4271.20
derro	93	4.548	1	479	24.828	194.28	4207.02
ylems	77	4.548	1	369	29.987	171.78	4252.04
peels	95	4.548	1	521	24.305	206.49	4428.15
merks	83	4.548	1	419	27.819	175.46	4107.30
voces	87	4.548	1	369	26.540	170.20	3812.87
biach	90	4.548	1	512	25.656	204.61	4591.05
decyl	85	4.548	1	389	27.165	177.33	4079.10
obits	82	4.548	1	451	28.159	178.31	4228.13
verse	95	4.547	1	544	24.305	205.97	4415.33
tizes	65	4.547	1	410	35.523	166.01	4635.33
syped	85	4.547	1	464	27.165	186.57	4330.28
roper	87	4.547	1	454	26.540	189.17	4316.18
donga	100	4.547	1	484	23.090	214.43	4418.12
delph	92	4.547	1	453	25.098	189.18	4118.13
mahis	86	4.547	1	433	26.849	177.11	4034.36
kideo	82	4.547	1	337	28.159	170.60	4010.84
hurty	99	4.547	1	487	23.323	204.80	4232.60
rozit	77	4.547	1	448	29.987	173.13	4292.56
dangs	90	4.547	1	483	25.656	190.46	4228.09
ardor	89	4.547	1	460	25.944	198.36	4473.20
llano	80	4.547	1	452	28.863	181.22	4397.37
cleep	98	4.547	1	569	23.561	215.76	4528.41
fluey	90	4.546	1	437	25.656	191.02	4242.63
burke	94	4.546	1	482	24.564	193.78	4156.57
wonts	90	4.546	1	566	25.656	209.57	4718.34
mudir	100	4.546	1	554	23.090	215.77	4449.08
zeros	69	4.546	1	350	33.464	152.29	3976.42
acing	90	4.546	1	478	25.656	193.60	4308.71
tsars	74	4.546	1	428	31.203	172.57	4410.92
lefty	93	4.546	1	373	24.828	179.51	3840.55
tzars	70	4.546	1	418	32.986	169.29	4496.04
roupy	93	4.545	1	521	24.828	201.06	4375.45
bords	95	4.545	1	492	24.305	197.67	4213.58
exact	78	4.545	1	385	29.603	173.51	4260.14
norks	80	4.545	1	453	28.863	183.73	4469.84
glaik	86	4.545	1	535	26.849	205.49	4796.24
noyau	69	4.545	1	354	33.464	163.16	4340.05
yogas	82	4.545	1	398	28.159	168.95	3964.38
snipy	95	4.545	1	606	24.305	222.82	4824.84
suing	90	4.545	1	621	25.656	226.01	5140.29
curds	88	4.544	1	471	26.239	194.26	4408.64
sasin	88	4.544	1	478	26.239	188.91	4268.32
tasso	82	4.544	1	442	28.159	179.52	4262.04
tents	79	4.544	1	437	29.228	180.77	4429.39
mbira	87	4.544	1	386	26.540	182.19	4131.08
shirk	88	4.544	1	496	26.239	200.95	4584.18
glees	88	4.544	1	509	26.239	197.32	4488.89
lowts	85	4.544	1	483	27.165	187.35	4351.38
begad	103	4.544	1	435	22.417	201.77	4020.63
canal	97	4.544	1	583	23.804	216.54	4587.83
berko	91	4.543	1	420	25.374	180.33	3931.79
hazel	73	4.543	1	370	31.630	159.98	4059.63
sants	77	4.543	1	515	29.987	190.96	4826.97
beths	86	4.543	1	447	26.849	185.96	4271.99
crass	74	4.543	1	461	31.203	181.60	4692.92
nazes	67	4.543	1	341	34.463	147.04	3879.56
gazer	82	4.543	1	400	28.159	163.79	3819.06
gyron	97	4.543	1	514	23.804	205.33	4321.00
sclim	90	4.543	1	514	25.656	194.35	4328.00
dioch	92	4.542	1	603	25.098	223.54	4980.46
towns	87	4.542	1	566	26.540	209.52	4856.23
farms	84	4.541	1	449	27.488	183.04	4275.94
tyees	74	4.541	1	435	31.203	173.76	4448.24
yirds	81	4.541	1	417	28.506	175.62	4193.63
kelty	80	4.541	1	363	28.863	170.92	4100.22
rimus	87	4.541	1	427	26.540	181.18	4104.23
lings	90	4.541	1	510	25.656	198.90	4444.63
modge	96	4.541	1	492	24.052	203.77	4322.49
label	93	4.541	1	457	24.828	190.78	4120.14
sexto	72	4.541	1	367	32.069	166.56	4312.98
bowne	89	4.541	1	470	25.944	194.91	4383.58
rebuy	92	4.541	1	381	25.098	181.16	3916.87
gosht	89	4.541	1	585	25.944	212.17	4831.40
begin	101	4.541	1	493	22.861	208.63	4247.01
aceta	83	4.540	1	359	27.819	170.88	3979.96
epoch	92	4.540	1	479	25.098	210.84	4661.81
lozen	80	4.540	1	376	28.863	167.04	3988.09
pimas	83	4.540	1	463	27.819	193.54	4610.34
skerm	86	4.540	1	419	26.849	181.97	4164.92
verba	90	4.540	1	418	25.656	178.49	3920.94
festy	89	4.540	1	385	25.944	181.78	4042.86
bemad	100	4.540	1	442	23.090	202.26	4136.92
meuse	85	4.539	1	576	27.165	214.66	5093.27
tweer	103	4.539	1	517	22.417	204.83	4089.33
bicep	83	4.539	1	451	27.819	186.00	4400.44
abuts	90	4.539	1	460	25.656	187.90	4162.54
rough	98	4.539	1	544	23.561	211.67	4432.08
hokes	77	4.539	1	367	29.987	170.70	4219.49
laded	82	4.539	1	434	28.159	176.97	4190.23
meles	81	4.539	1	506	28.506	194.66	4736.55
spawl	88	4.539	1	543	26.239	206.81	4737.86
osone	78	4.539	1	375	29.603	170.66	4175.80
eyres	83	4.539	1	398	27.819	168.91	3925.09
infra	88	4.539	1	352	26.239	170.57	3786.93
yagis	79	4.539	1	406	29.228	169.03	4086.25
graal	93	4.539	1	493	24.828	195.31	4232.81
abear	83	4.538	1	430	27.819	176.42	4133.98
nrtta	83	4.538	1	407	27.819	170.64	3973.28
mecha	88	4.538	1	376	26.239	185.65	4182.82
motus	96	4.538	1	564	24.052	209.39	4457.65
taunt	95	4.538	1	517	24.305	202.54	4331.94
narky	83	4.538	1	422	27.819	177.58	4166.32
crows	86	4.538	1	499	26.849	195.28	4522.13
pokes	79	4.538	1	390	29.228	178.27	4356.05
penes	85	4.538	1	533	27.165	201.86	4745.62
murth	106	4.538	1	543	21.783	223.23	4388.19
nmols	82	4.538	1	470	28.159	181.24	4310.52
bunas	90	4.538	1	465	25.656	190.62	4232.31
dikes	77	4.537	1	413	29.987	174.04	4319.68
foehn	84	4.537	1	423	27.488	190.38	4477.70
songy	91	4.537	1	590	25.374	216.74	4855.68
roots	90	4.537	1	494	25.656	195.17	4349.00
muons	90	4.537	1	603	25.656	224.14	5092.31
wanly	89	4.537	1	542	25.944	205.28	4652.77
tonks	81	4.537	1	549	28.506	200.95	4915.73
utter	88	4.537	1	415	26.239	174.89	3900.30
deawy	85	4.537	1	396	27.165	183.83	4255.67
steem	88	4.537	1	513	26.239	200.76	4579.18
ender	99	4.537	1	496	23.323	199.88	4117.88
ecigs	80	4.537	1	373	28.863	174.61	4206.49
gudes	92	4.537	1	456	25.098	190.54	4152.35
tanky	90	4.537	1	484	25.656	189.92	4214.18
whorl	99	4.537	1	448	23.323	198.84	4093.71
laxed	75	4.537	1	426	30.787	172.57	4365.15
naats	75	4.537	1	515	30.787	188.83	4865.50
sneck	85	4.537	1	451	27.165	205.41	4841.90
fauns	84	4.536	1	466	27.488	184.82	4324.87
sword	97	4.536	1	531	23.804	205.85	4333.44
rerun	88	4.536	1	432	26.239	181.20	4066.00
ethic	78	4.536	1	402	29.603	178.18	4398.29
dunts	88	4.536	1	537	26.239	200.50	4572.25
broch	95	4.536	1	609	24.305	228.64	4966.51
abeys	67	4.536	1	338	34.463	155.27	4163.35
mazer	82	4.535	1	404	28.159	166.59	3897.89
mands	85	4.535	1	470	27.165	184.06	4261.88
aviso	90	4.535	1	361	25.656	170.01	3703.45
plebs	85	4.535	1	438	27.165	189.36	4406.09
ether	88	4.535	1	465	26.239	180.23	4040.59
metes	85	4.535	1	513	27.165	193.63	4522.07
plods	88	4.535	1	512	26.239	197.85	4502.75
burns	96	4.535	1	458	24.052	197.15	4163.47
loled	89	4.535	1	461	25.944	195.02	4386.57
abrim	85	4.534	1	386	27.165	180.50	4165.41
munia	104	4.534	1	449	22.202	204.99	4058.26
stimy	92	4.534	1	546	25.098	204.83	4511.00
maund	92	4.534	1	533	25.098	208.79	4610.31
reech	94	4.534	1	539	24.564	212.55	4617.74
waged	91	4.534	1	461	25.374	194.22	4284.26
chaft	107	4.534	1	600	21.579	231.67	4533.66
melik	81	4.534	1	426	28.506	186.49	4503.41
awoke	83	4.534	1	293	27.819	161.14	3708.85
ocote	81	4.534	1	401	28.506	172.38	4101.36
sweet	98	4.534	1	567	23.561	217.73	4574.84
temes	85	4.534	1	513	27.165	191.80	4472.16
mauve	81	4.533	1	382	28.506	173.78	4141.14
ronuk	83	4.533	1	529	27.819	207.29	4992.63
nsima	86	4.533	1	402	26.849	178.50	4071.52
kilts	81	4.533	1	505	28.506	189.41	4586.84
deets	86	4.533	1	489	26.849	194.71	4506.85
crool	86	4.533	1	505	26.849	201.37	4685.64
imbar	88	4.533	1	386	26.239	180.31	4042.66
vista	87	4.533	1	432	26.540	183.19	4157.49
ovals	78	4.533	1	406	29.603	167.44	4080.47
mopey	94	4.533	1	406	24.564	194.28	4168.97
purre	88	4.532	1	515	26.239	201.01	4585.86
abeng	79	4.532	1	394	29.228	181.98	4464.61
besom	89	4.532	1	391	25.944	182.66	4065.94
riper	88	4.532	1	450	26.239	187.96	4243.45
pheer	97	4.532	1	558	23.804	217.81	4618.03
laufs	88	4.532	1	469	26.239	182.76	4106.84
loess	77	4.532	1	362	29.987	168.23	4145.57
tacks	78	4.532	1	524	29.603	196.10	4928.70
weids	89	4.532	1	429	25.944	185.86	4148.86
wanty	93	4.531	1	488	24.828	194.75	4218.83
terre	88	4.531	1	569	26.239	213.14	4904.09
nertz	68	4.531	1	382	33.956	157.04	4179.51
blech	89	4.531	1	475	25.944	208.57	4737.92
pikes	81	4.531	1	441	28.506	186.59	4506.32
solas	81	4.531	1	431	28.506	177.92	4259.09
laura	82	4.531	1	408	28.159	171.88	4047.01
korun	83	4.531	1	529	27.819	203.08	4875.74
mered	93	4.531	1	604	24.828	230.25	5100.19
slung	86	4.531	1	580	26.849	214.57	5040.06
stoit	91	4.531	1	539	25.374	203.97	4531.64
ambit	95	4.531	1	480	24.305	200.72	4287.69
rural	85	4.531	1	408	27.165	176.63	4060.14
getup	82	4.531	1	464	28.159	194.94	4696.26
hangs	83	4.531	1	506	27.819	195.89	4675.62
lazed	75	4.531	1	428	30.787	173.00	4378.14
ensue	88	4.530	1	474	26.239	192.17	4353.80
borer	95	4.530	1	496	24.305	204.92	4389.90
glady	99	4.530	1	603	23.323	223.83	4676.56
quiet	78	4.530	1	412	29.603	174.82	4298.80
heels	86	4.530	1	467	26.849	191.80	4428.71
siens	75	4.530	1	423	30.787	191.00	4932.46
pokal	89	4.530	1	468	25.944	195.48	4398.48
vocal	98	4.530	1	474	23.561	196.26	4068.98
platt	89	4.529	1	561	25.944	210.21	4780.48
sweer	101	4.529	1	529	22.861	206.98	4209.19
lotta	91	4.529	1	416	25.374	179.52	3911.22
brawn	90	4.529	1	490	25.656	192.62	4283.54
pence	92	4.529	1	580	25.098	216.46	4802.87
shawn	94	4.528	1	546	24.564	213.55	4642.31
metif	90	4.528	1	423	25.656	188.67	4182.29
roton	100	4.528	1	500	23.090	204.40	4186.42
order	86	4.528	1	479	26.849	196.65	4559.04
batch	91	4.528	1	578	25.374	220.49	4950.87
synth	93	4.528	1	576	24.828	215.81	4741.65
scatt	88	4.528	1	557	26.239	213.08	4902.36
prowl	83	4.528	1	491	27.819	195.00	4650.82
nurds	83	4.528	1	424	27.819	182.70	4308.65
nixer	80	4.528	1	390	28.863	167.50	4001.57
dashi	78	4.528	1	388	29.603	166.12	4041.19
skelp	91	4.528	1	472	25.374	205.53	4571.14
belch	90	4.528	1	475	25.656	203.67	4567.00
avion	100	4.527	1	427	23.090	194.66	3961.62
nowed	97	4.527	1	452	23.804	197.95	4145.33
phoca	94	4.527	1	482	24.564	214.95	4676.63
umbre	84	4.527	1	465	27.488	185.87	4353.51
trust	96	4.527	1	568	24.052	216.81	4636.20
vogie	95	4.527	1	399	24.305	184.97	3905.05
monty	101	4.527	1	550	22.861	209.62	4269.55
rhabd	94	4.527	1	475	24.564	194.49	4174.14
merde	94	4.527	1	604	24.564	224.99	4923.18
hikes	78	4.527	1	406	29.603	175.99	4333.37
motet	90	4.527	1	445	25.656	192.09	4269.89
blond	99	4.527	1	615	23.323	229.49	4808.50
girds	86	4.526	1	464	26.849	191.21	4412.87
